Thu Apr 28 18:57:49 2016
[([0, 0, 6, 0, 0], 13.113015634888981), ([1, 8, 15, 16, 19, 17, 18, 5, 4, 14, 11, 7, 12, 3, 10, 13, 9, 2, 20, 6], 13.113015634888981)]
[([0, 0, 6, 0, 0], 12.501591760084759), ([1, 17, 19, 15, 18, 5, 11, 7, 16, 14, 20, 3, 4, 10, 8, 12, 13, 9, 2, 6], 12.501591760084759)]
[([0, 0, 6, 0, 0], 11.526753204016217), ([1, 9, 13, 12, 19, 8, 5, 18, 17, 20, 4, 16, 15, 10, 2, 7, 11, 14, 3, 6], 11.526753204016217)]
[([0, 17, 0, 17, 0], 10.401754862430607), ([1, 7, 11, 19, 12, 13, 10, 9, 2, 3, 6, 14, 20, 4, 18, 5, 16, 15, 8, 17], 10.401754862430607)]
[([0, 17, 17, 17, 0], 10.380373985752945), ([1, 9, 2, 20, 12, 10, 13, 11, 7, 16, 5, 4, 8, 19, 15, 18, 3, 14, 6, 17], 10.380373985752945)]
[([0, 0, 3, 3, 0], 10.293157324737104), ([1, 11, 19, 13, 8, 4, 18, 5, 15, 16, 7, 14, 17, 6, 2, 9, 20, 12, 10, 3], 10.293157324737104)]
[([0, 14, 0, 0, 0], 9.83694454380981), ([1, 17, 20, 2, 9, 13, 12, 8, 10, 4, 11, 7, 6, 3, 19, 18, 5, 15, 16, 14], 9.83694454380981)]
[([0, 0, 6, 6, 0], 13.73376455287173), ([1, 17, 19, 10, 20, 2, 12, 9, 13, 14, 11, 7, 16, 4, 8, 5, 18, 15, 3, 6], 13.73376455287173)]
[([0, 0, 3, 0, 0], 13.626865720921925), ([1, 5, 18, 15, 16, 11, 7, 14, 2, 20, 12, 9, 13, 10, 8, 4, 17, 19, 6, 3], 13.626865720921925)]
[([0, 0, 6, 0, 0], 12.886892793099264), ([1, 3, 12, 9, 14, 7, 5, 8, 19, 10, 13, 2, 20, 4, 11, 16, 15, 18, 17, 6], 12.886892793099264)]
[([0, 0, 3, 0, 0], 11.937427186759248), ([1, 19, 4, 18, 5, 15, 16, 13, 10, 8, 11, 14, 7, 6, 9, 12, 20, 2, 17, 3], 11.937427186759248)]
[([0, 0, 16, 16, 0], 8.963897633334433), ([1, 2, 20, 17, 6, 11, 14, 7, 15, 10, 9, 19, 12, 8, 13, 3, 4, 18, 5, 16], 8.963897633334433)]
[([0, 17, 17, 17, 0], 11.383172422122867), ([1, 6, 19, 8, 9, 7, 16, 5, 4, 11, 14, 18, 15, 10, 13, 20, 2, 12, 3, 17], 11.383172422122867)]
[([0, 17, 17, 0, 0], 10.652267662468208), ([1, 8, 4, 6, 3, 10, 13, 9, 2, 20, 18, 16, 11, 14, 7, 5, 15, 12, 19, 17], 10.652267662468208)]
[([0, 0, 6, 6, 0], 13.26910413189947), ([1, 20, 2, 3, 19, 15, 16, 5, 18, 10, 8, 4, 13, 9, 12, 17, 7, 14, 11, 6], 13.26910413189947)]
[([0, 17, 17, 17, 0], 10.5271719062575), ([1, 3, 2, 20, 19, 10, 13, 8, 14, 7, 5, 15, 9, 12, 18, 16, 11, 4, 17, 6], 10.5271719062575)]
[([0, 0, 4, 0, 0], 11.730559795563172), ([1, 6, 12, 17, 13, 10, 9, 3, 2, 20, 19, 8, 18, 15, 16, 5, 14, 11, 7, 4], 11.730559795563172)]
[([0, 0, 4, 4, 0], 9.756479163107764), ([1, 17, 3, 6, 8, 10, 2, 9, 13, 16, 11, 7, 14, 20, 12, 19, 18, 15, 5, 4], 9.756479163107764)]
[([0, 17, 17, 0, 0], 11.570404531135857), ([1, 4, 15, 16, 2, 20, 9, 12, 3, 19, 13, 10, 18, 5, 8, 6, 14, 7, 11, 17], 11.570404531135857)]
[([0, 0, 18, 18, 0], 9.187448571186597), ([1, 17, 20, 12, 3, 6, 11, 16, 7, 14, 15, 5, 4, 2, 9, 13, 10, 8, 19, 18], 9.187448571186597)]

